id,url_id,url,date,time,price,provider,seat_number,location_name,court_type,time_category,duration,review_count,prepayment_required,created_at,updated_at,extracted_at
36133,2,,2025-12-09,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758119,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36132,2,,2025-12-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.758043,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36131,2,,2025-12-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75796,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36130,2,,2025-12-06,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757863,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36129,2,,2025-12-05,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757626,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36128,2,,2025-12-04,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757563,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36127,2,,2025-12-03,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757496,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36126,2,,2025-12-02,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75743,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36125,2,,2025-12-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757364,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36124,2,,2025-11-30,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757299,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36123,2,,2025-11-29,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757233,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36122,2,,2025-11-28,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757167,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36121,2,,2025-11-27,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.7571,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36120,2,,2025-11-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.757026,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36119,2,,2025-11-25,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756935,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36118,2,,2025-11-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756838,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36117,2,,2025-11-23,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756771,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36116,2,,2025-11-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756657,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36115,2,,2025-11-21,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756576,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36114,2,,2025-11-20,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756512,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36113,2,,2025-11-19,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756448,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36112,2,,2025-11-18,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756381,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36111,2,,2025-11-17,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756304,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36110,2,,2025-11-16,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756238,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36109,2,,2025-11-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756173,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36108,2,,2025-11-14,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756106,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36107,2,,2025-11-13,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.756043,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36106,2,,2025-11-12,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755978,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36105,2,,2025-11-11,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755911,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36104,2,,2025-11-10,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755842,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36103,2,,2025-11-09,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755772,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36102,2,,2025-11-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755683,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36101,2,,2025-11-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755561,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36100,2,,2025-11-06,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755494,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36099,2,,2025-11-05,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755426,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36098,2,,2025-11-04,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755359,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36097,2,,2025-11-03,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755291,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36096,2,,2025-11-02,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75522,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36095,2,,2025-11-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755142,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36094,2,,2025-10-31,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.755025,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36093,1,,2025-10-31,22:30:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:31:58.524004,2025-10-31T16:31:58.596349,2025-10-31T16:31:58.596349
36092,1,,2025-10-31,21:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:31:58.523875,2025-10-31T16:31:58.596349,2025-10-31T16:31:58.596349
36091,1,,2025-10-31,20:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:31:58.523769,2025-10-31T16:31:58.596349,2025-10-31T16:31:58.596349
36090,1,,2025-10-31,22:30:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:31:58.523619,2025-10-31T16:31:58.596349,2025-10-31T16:31:58.596349
36089,1,,2025-10-31,21:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:31:58.523499,2025-10-31T16:31:58.596349,2025-10-31T16:31:58.596349
36088,1,,2025-10-31,20:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:31:58.523243,2025-10-31T16:31:58.596349,2025-10-31T16:31:58.596349
36087,1,,2025-10-31,22:30:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:15:35.999514,2025-10-31T16:15:36.072458,2025-10-31T16:15:36.072458
36086,1,,2025-10-31,21:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:15:35.999427,2025-10-31T16:15:36.072458,2025-10-31T16:15:36.072458
36085,1,,2025-10-31,20:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:15:35.999155,2025-10-31T16:15:36.072458,2025-10-31T16:15:36.072458
36084,1,,2025-10-31,22:30:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:15:35.999056,2025-10-31T16:15:36.072458,2025-10-31T16:15:36.072458
36083,1,,2025-10-31,21:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:15:35.99864,2025-10-31T16:15:36.072458,2025-10-31T16:15:36.072458
36082,1,,2025-10-31,20:00:00,Цена не найдена,Не указан,,,,EVENING,1800,,False,2025-10-31T16:15:35.998483,2025-10-31T16:15:36.072458,2025-10-31T16:15:36.072458
36081,2,,2026-08-25,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.424341,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36080,2,,2026-08-18,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.424163,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36079,2,,2026-06-09,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.424059,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36078,2,,2026-06-02,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.42386,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36077,2,,2026-05-31,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.423763,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36076,2,,2026-05-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.42323,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36075,2,,2026-05-17,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.423115,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36074,2,,2026-05-10,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422961,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36073,2,,2026-05-03,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422853,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36072,2,,2026-04-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422693,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36071,2,,2026-04-19,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422554,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36070,2,,2026-04-12,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422387,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36069,2,,2026-04-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422288,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36068,2,,2026-04-05,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.422132,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36067,2,,2026-03-29,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.42202,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36066,2,,2026-03-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421874,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36065,2,,2026-03-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421764,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36064,2,,2026-03-17,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421605,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36063,2,,2026-03-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421468,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36062,2,,2026-03-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421326,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36061,2,,2026-03-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421214,2025-10-31T15:58:39.5556,2025-10-31T15:58:39.5556
36060,2,,2026-02-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.421044,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36059,2,,2026-02-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420938,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36058,2,,2026-02-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420782,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36057,2,,2026-02-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420635,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36056,2,,2026-02-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420471,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36055,2,,2026-02-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420356,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
36054,2,,2026-02-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T15:58:39.420202,2025-10-31T15:58:39.471269,2025-10-31T15:58:39.471269
